,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_community_area,dropoff_community_area,fare,tip,additional_charges,shared_trip_authorized,trips_pooled,pickup_centroid_location,dropoff_centroid_location,date
4614755,2019-09-19 18:15:00,2019-09-19T18:30:00.000,847,2.6752516728,23,21,10,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7103539349, 41.9066839592]}","{'type': 'Point', 'coordinates': [-87.7220523299, 41.9337850524]}",2019-09-19
4474921,2019-09-19 07:00:00,2019-09-19T07:15:00.000,489,1.898778,24,32,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6525344838, 41.8926581076]}","{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",2019-09-19
4592264,2019-09-19 17:00:00,2019-09-19T17:45:00.000,2170,5.171389,16,6,15,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7308987849, 41.9572641084]}","{'type': 'Point', 'coordinates': [-87.6532439924, 41.9528229157]}",2019-09-19
4635067,2019-09-19 19:15:00,2019-09-19T19:30:00.000,592,2.00286553808,42,68,7.5,0,0,True,1,"{'type': 'Point', 'coordinates': [-87.5949254391, 41.7788768603]}","{'type': 'Point', 'coordinates': [-87.6424975271, 41.7771962546]}",2019-09-19
4475363,2019-09-19 07:00:00,2019-09-19T07:30:00.000,1564,9.445785,58,8,17.5,0,2.66,False,1,"{'type': 'Point', 'coordinates': [-87.6988607973, 41.8173662079]}","{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",2019-09-19
4503992,2019-09-19 09:15:00,2019-09-19T09:15:00.000,468,2.9580018496,46,45,10,0,0,True,1,"{'type': 'Point', 'coordinates': [-87.551428197, 41.7412427285]}","{'type': 'Point', 'coordinates': [-87.5863483178, 41.7441995348]}",2019-09-19
4479459,2019-09-19 07:30:00,2019-09-19T07:45:00.000,774,4.6110028832,8,6,10,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}","{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",2019-09-19
4657374,2019-09-19 20:45:00,2019-09-19T21:00:00.000,598,2.277061,7,7,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6317173661, 41.9146162864]}","{'type': 'Point', 'coordinates': [-87.6513108767, 41.9290469366]}",2019-09-19
4489318,2019-09-19 08:15:00,2019-09-19T08:30:00.000,991,3.455068,24,32,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6598643178, 41.8925368719]}","{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",2019-09-19
4471938,2019-09-19 06:45:00,2019-09-19T07:15:00.000,1078,5.63511780928,22,8,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6991553432, 41.9227606205]}","{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",2019-09-19
4487776,2019-09-19 08:00:00,2019-09-19T09:00:00.000,3365,11.207457,62,32,12.5,0,2.55,True,2,"{'type': 'Point', 'coordinates': [-87.7182200222, 41.7896614748]}","{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",2019-09-19
4684015,2019-09-19 22:30:00,2019-09-19T22:45:00.000,542,1.275532,32,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}","{'type': 'Point', 'coordinates': [-87.6197106717, 41.8950334495]}",2019-09-19
4548405,2019-09-19 13:15:00,2019-09-19T13:30:00.000,543,1.457319,28,28,5,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6592046708, 41.8695838595]}","{'type': 'Point', 'coordinates': [-87.6750856208, 41.8704150003]}",2019-09-19
4572371,2019-09-19 15:30:00,2019-09-19T15:45:00.000,786,2.638018,34,59,2.5,0,2.55,True,2,"{'type': 'Point', 'coordinates': [-87.635791217, 41.8428074428]}","{'type': 'Point', 'coordinates': [-87.6675715595, 41.83380026]}",2019-09-19
4469736,2019-09-19 06:30:00,2019-09-19T06:45:00.000,360,1.22041,44,44,2.5,0,0.72,True,1,"{'type': 'Point', 'coordinates': [-87.6191404307, 41.7326763501]}","{'type': 'Point', 'coordinates': [-87.6300448953, 41.7424875717]}",2019-09-19
4585124,2019-09-19 16:30:00,2019-09-19T16:30:00.000,513,1.168099,8,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6129454143, 41.8919715078]}","{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",2019-09-19
4701018,2019-09-19 23:45:00,2019-09-19T23:45:00.000,395,1.684953,7,6,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6513108767, 41.9290469366]}","{'type': 'Point', 'coordinates': [-87.6470785093, 41.942577185]}",2019-09-19
4675467,2019-09-19 22:00:00,2019-09-19T22:15:00.000,935,6.3354682472,6,28,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6616429039, 41.9490605256]}","{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}",2019-09-19
4548762,2019-09-19 13:15:00,2019-09-19T13:15:00.000,366,1.432124,28,28,5,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}","{'type': 'Point', 'coordinates': [-87.6716536214, 41.8786674201]}",2019-09-19
4470439,2019-09-19 06:30:00,2019-09-19T06:30:00.000,388,1.123472,32,32,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6314065252, 41.8710158803]}","{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",2019-09-19
4485125,2019-09-19 08:00:00,2019-09-19T08:15:00.000,1350,2.180611,28,32,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.657005027, 41.8790669938]}","{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",2019-09-19
4516317,2019-09-19 10:15:00,2019-09-19T10:15:00.000,183,0.320198,8,8,2.5,5,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}","{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",2019-09-19
4571497,2019-09-19 15:15:00,2019-09-19T15:45:00.000,1524,4.911408,22,4,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6922563262, 41.9157411934]}","{'type': 'Point', 'coordinates': [-87.6838545561, 41.9631849658]}",2019-09-19
4680475,2019-09-19 22:15:00,2019-09-19T22:15:00.000,447,2.04734,41,42,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.592310855, 41.794090253]}","{'type': 'Point', 'coordinates': [-87.5949254391, 41.7788768603]}",2019-09-19
4581036,2019-09-19 16:15:00,2019-09-19T16:15:00.000,552,1.580607,8,32,5,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}","{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",2019-09-19
4657210,2019-09-19 20:45:00,2019-09-19T21:00:00.000,633,2.88094465856,7,8,7.5,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6510618838, 41.9217781876]}","{'type': 'Point', 'coordinates': [-87.6207628651, 41.8983317935]}",2019-09-19
4502223,2019-09-19 09:00:00,2019-09-19T09:00:00.000,321,0.928044,3,77,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6558787862, 41.96581197]}","{'type': 'Point', 'coordinates': [-87.6634164054, 41.9867117999]}",2019-09-19
4496846,2019-09-19 08:45:00,2019-09-19T09:15:00.000,1922,6.93701148048,7,32,15,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6358909539, 41.9292629902]}","{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",2019-09-19
4634698,2019-09-19 19:15:00,2019-09-19T19:45:00.000,1988,9.72039179232,56,24,20,4,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.7509342894, 41.785998518]}","{'type': 'Point', 'coordinates': [-87.6793974791, 41.8922767078]}",2019-09-19
4639638,2019-09-19 19:30:00,2019-09-19T20:15:00.000,2381,16.56481035776,24,56,17.5,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6836429218, 41.9119723006]}","{'type': 'Point', 'coordinates': [-87.7509342894, 41.785998518]}",2019-09-19
4619266,2019-09-19 18:30:00,2019-09-19T18:45:00.000,451,1.257675,63,63,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6964352325, 41.795430631]}","{'type': 'Point', 'coordinates': [-87.6964352325, 41.795430631]}",2019-09-19
4538431,2019-09-19 12:15:00,2019-09-19T12:15:00.000,327,1.16455787104,31,34,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.667569312, 41.8502663663]}","{'type': 'Point', 'coordinates': [-87.6339734222, 41.8420761168]}",2019-09-19
4530838,2019-09-19 11:30:00,2019-09-19T11:45:00.000,1120,5.59037492416,6,77,10,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}","{'type': 'Point', 'coordinates': [-87.6634164054, 41.9867117999]}",2019-09-19
4493293,2019-09-19 08:30:00,2019-09-19T08:30:00.000,303,0.917587,77,77,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6714455473, 41.9797955506]}","{'type': 'Point', 'coordinates': [-87.6578712629, 41.9788750584]}",2019-09-19
4628280,2019-09-19 19:00:00,2019-09-19T19:45:00.000,2242,17.773005,28,76,27.5,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.657005027, 41.8790669938]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-09-19
4468761,2019-09-19 06:15:00,2019-09-19T06:45:00.000,1877,17.84622,28,76,25,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.657005027, 41.8790669938]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-09-19
4477334,2019-09-19 07:15:00,2019-09-19T07:30:00.000,829,2.437842,8,28,7.5,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.630963601, 41.9094956686]}","{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}",2019-09-19
4631496,2019-09-19 19:15:00,2019-09-19T20:00:00.000,3182,11.965153,30,6,12.5,3,2.55,True,4,"{'type': 'Point', 'coordinates': [-87.6914304807, 41.8484115955]}","{'type': 'Point', 'coordinates': [-87.6467297286, 41.9346591566]}",2019-09-19
4569360,2019-09-19 15:15:00,2019-09-19T15:15:00.000,214,0.407935,35,35,2.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6186777673, 41.8351179863]}","{'type': 'Point', 'coordinates': [-87.6186777673, 41.8351179863]}",2019-09-19
4568058,2019-09-19 15:00:00,2019-09-19T15:00:00.000,575,1.424743,28,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}","{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}",2019-09-19
4667940,2019-09-19 21:30:00,2019-09-19T21:45:00.000,680,2.034637,32,28,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}","{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}",2019-09-19
4537578,2019-09-19 12:15:00,2019-09-19T12:30:00.000,1074,4.246203,28,8,12.5,0,3.11,False,1,"{'type': 'Point', 'coordinates': [-87.6618611238, 41.8741766252]}","{'type': 'Point', 'coordinates': [-87.6129454143, 41.8919715078]}",2019-09-19
4592681,2019-09-19 17:00:00,2019-09-19T17:15:00.000,1390,1.761575,8,32,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",2019-09-19
4588466,2019-09-19 16:45:00,2019-09-19T16:45:00.000,414,1.543523,77,4,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6720809941, 41.9869530579]}","{'type': 'Point', 'coordinates': [-87.6788459662, 41.9725625375]}",2019-09-19
4617674,2019-09-19 18:30:00,2019-09-19T18:45:00.000,224,0.673235,15,15,2.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7633990316, 41.9540276487]}","{'type': 'Point', 'coordinates': [-87.7633990316, 41.9540276487]}",2019-09-19
4550129,2019-09-19 13:30:00,2019-09-19T14:15:00.000,2440,15.74265984368,76,7,25,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}","{'type': 'Point', 'coordinates': [-87.6462934762, 41.9290776551]}",2019-09-19
4593373,2019-09-19 17:00:00,2019-09-19T17:15:00.000,412,0.96880774864,8,8,5,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6409015248, 41.9074128162]}","{'type': 'Point', 'coordinates': [-87.6291051864, 41.9002212967]}",2019-09-19
4474402,2019-09-19 07:00:00,2019-09-19T07:15:00.000,765,4.123885,60,30,7.5,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6487879519, 41.8361501547]}","{'type': 'Point', 'coordinates': [-87.714003807, 41.8390869059]}",2019-09-19
4699577,2019-09-19 23:45:00,2019-09-20T00:00:00.000,937,4.630123,22,8,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6997544065, 41.9211259143]}","{'type': 'Point', 'coordinates': [-87.6291051864, 41.9002212967]}",2019-09-19
4478516,2019-09-19 07:30:00,2019-09-19T07:45:00.000,1117,2.496606,22,22,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7212485554, 41.919181737]}","{'type': 'Point', 'coordinates': [-87.6799547678, 41.9204515116]}",2019-09-19
4666135,2019-09-19 21:15:00,2019-09-19T21:15:00.000,472,1.962045,5,3,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.676373281, 41.9578433752]}","{'type': 'Point', 'coordinates': [-87.6638654956, 41.9726679555]}",2019-09-19
4545139,2019-09-19 13:00:00,2019-09-19T13:15:00.000,1119,5.344655,33,8,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}","{'type': 'Point', 'coordinates': [-87.6207628651, 41.8983317935]}",2019-09-19
4534069,2019-09-19 12:00:00,2019-09-19T12:15:00.000,865,1.51521,28,8,7.5,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}","{'type': 'Point', 'coordinates': [-87.6207628651, 41.8983317935]}",2019-09-19
4676992,2019-09-19 22:00:00,2019-09-19T22:15:00.000,955,8.31409805584,33,22,12.5,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}","{'type': 'Point', 'coordinates': [-87.7049072355, 41.9283913974]}",2019-09-19
4592080,2019-09-19 17:00:00,2019-09-19T17:15:00.000,1003,2.155094,7,22,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6459662069, 41.9145857091]}","{'type': 'Point', 'coordinates': [-87.6799547678, 41.9204515116]}",2019-09-19
4574356,2019-09-19 15:30:00,2019-09-19T15:45:00.000,896,3.156601,3,2,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6603894557, 41.958055933]}","{'type': 'Point', 'coordinates': [-87.6786882109, 41.9942660943]}",2019-09-19
4620586,2019-09-19 18:30:00,2019-09-19T18:45:00.000,821,1.894861,8,7,10,3,2.85,False,1,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.6341560931, 41.922082541]}",2019-09-19
4657702,2019-09-19 20:45:00,2019-09-19T21:00:00.000,382,1.359566,49,53,5,0,2.55,True,1,"{'type': 'Point', 'coordinates': [-87.6233665115, 41.7065878819]}","{'type': 'Point', 'coordinates': [-87.6357397768, 41.6738199043]}",2019-09-19
4674501,2019-09-19 21:45:00,2019-09-19T22:15:00.000,1595,15.233764,8,9,22.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}","{'type': 'Point', 'coordinates': [-87.8137810343, 42.0076125931]}",2019-09-19
4667950,2019-09-19 21:30:00,2019-09-19T21:30:00.000,257,0.7084290144,33,33,2.5,2,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6241352979, 41.8492467545]}","{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}",2019-09-19
4693963,2019-09-19 23:15:00,2019-09-19T23:15:00.000,535,3.135603,28,24,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}","{'type': 'Point', 'coordinates': [-87.6709450752, 41.9083786693]}",2019-09-19
4501847,2019-09-19 09:00:00,2019-09-19T09:15:00.000,1170,3.764785,7,8,2.5,0,2.55,True,3,"{'type': 'Point', 'coordinates': [-87.6358909539, 41.9292629902]}","{'type': 'Point', 'coordinates': [-87.6197106717, 41.8950334495]}",2019-09-19
4688539,2019-09-19 22:45:00,2019-09-19T23:00:00.000,523,4.28914,69,39,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6201776393, 41.7692450579]}","{'type': 'Point', 'coordinates': [-87.6040586249, 41.8059249688]}",2019-09-19
4468061,2019-09-19 06:15:00,2019-09-19T06:45:00.000,1428,6.00176089568,27,5,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7035622954, 41.8773599627]}","{'type': 'Point', 'coordinates': [-87.6907750098, 41.9448137543]}",2019-09-19
4613340,2019-09-19 18:15:00,2019-09-19T18:30:00.000,655,2.175809,28,8,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}","{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",2019-09-19
4579333,2019-09-19 16:00:00,2019-09-19T16:15:00.000,371,0.899538,8,28,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}",2019-09-19
4697471,2019-09-19 23:30:00,2019-09-19T23:45:00.000,1663,7.275985,28,7,15,0,5.04,False,1,"{'type': 'Point', 'coordinates': [-87.6716536214, 41.8786674201]}","{'type': 'Point', 'coordinates': [-87.6561568309, 41.9289672664]}",2019-09-19
4674232,2019-09-19 21:45:00,2019-09-19T22:00:00.000,904,2.548729,7,8,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6540070286, 41.9147473049]}","{'type': 'Point', 'coordinates': [-87.6308650266, 41.9058577688]}",2019-09-19
4560053,2019-09-19 14:30:00,2019-09-19T14:30:00.000,360,1.924438,10,12,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.8045320063, 41.9850151008]}","{'type': 'Point', 'coordinates': [-87.7583535876, 41.9939301285]}",2019-09-19
4590693,2019-09-19 16:45:00,2019-09-19T17:15:00.000,1740,3.14724,8,24,0,0,0.72,True,2,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}","{'type': 'Point', 'coordinates': [-87.6747191345, 41.8995897957]}",2019-09-19
4469648,2019-09-19 06:30:00,2019-09-19T07:00:00.000,1283,10.94212112768,43,28,17.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.5813495087, 41.7696904664]}","{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}",2019-09-19
4561480,2019-09-19 14:30:00,2019-09-19T14:30:00.000,302,0.773355,28,24,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}","{'type': 'Point', 'coordinates': [-87.6525344838, 41.8926581076]}",2019-09-19
4606397,2019-09-19 17:45:00,2019-09-19T17:45:00.000,634,1.206319,8,8,5,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}","{'type': 'Point', 'coordinates': [-87.6129454143, 41.8919715078]}",2019-09-19
4480647,2019-09-19 07:30:00,2019-09-19T08:00:00.000,1440,4.725933,30,32,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6935387966, 41.853834685]}","{'type': 'Point', 'coordinates': [-87.6314065252, 41.8710158803]}",2019-09-19
4679441,2019-09-19 22:15:00,2019-09-19T22:15:00.000,808,3.591728,30,30,5,0,2.55,True,2,"{'type': 'Point', 'coordinates': [-87.714003807, 41.8390869059]}","{'type': 'Point', 'coordinates': [-87.714003807, 41.8390869059]}",2019-09-19
4528612,2019-09-19 11:30:00,2019-09-19T11:45:00.000,1516,12.238076,43,8,20,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.5813495087, 41.7696904664]}","{'type': 'Point', 'coordinates': [-87.6499072264, 41.9049353016]}",2019-09-19
4647099,2019-09-19 20:00:00,2019-09-19T20:15:00.000,1151,5.311786,28,58,5,0,2.55,True,3,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}","{'type': 'Point', 'coordinates': [-87.6988607973, 41.8173662079]}",2019-09-19
4505830,2019-09-19 09:15:00,2019-09-19T09:45:00.000,1587,7.419438,30,67,15,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.714003807, 41.8390869059]}","{'type': 'Point', 'coordinates': [-87.6665962653, 41.7759288274]}",2019-09-19
4470099,2019-09-19 06:30:00,2019-09-19T06:45:00.000,438,1.496105,8,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6207628651, 41.8983317935]}","{'type': 'Point', 'coordinates': [-87.6409015248, 41.9074128162]}",2019-09-19
4564670,2019-09-19 14:45:00,2019-09-19T15:45:00.000,3569,18.36258,8,76,32.5,8,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-09-19
4657812,2019-09-19 20:45:00,2019-09-19T20:45:00.000,397,1.212842,6,7,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6615450961, 41.9452823311]}","{'type': 'Point', 'coordinates': [-87.6561568309, 41.9289672664]}",2019-09-19
4477624,2019-09-19 07:15:00,2019-09-19T08:15:00.000,3142,14.096817,22,76,27.5,6,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6799547678, 41.9204515116]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-09-19
4455237,2019-09-19 01:15:00,2019-09-19T01:30:00.000,813,3.955225,6,16,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6542980837, 41.9462945357]}","{'type': 'Point', 'coordinates': [-87.7228222513, 41.9573606908]}",2019-09-19
4479030,2019-09-19 07:30:00,2019-09-19T07:45:00.000,1086,3.77766664784,8,24,10,2,0,True,2,"{'type': 'Point', 'coordinates': [-87.6291051864, 41.9002212967]}","{'type': 'Point', 'coordinates': [-87.6647458359, 41.8924931672]}",2019-09-19
4650208,2019-09-19 20:15:00,2019-09-19T20:15:00.000,160,0.415141,33,32,2.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}","{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}",2019-09-19
4499084,2019-09-19 08:45:00,2019-09-19T09:00:00.000,470,2.577873,77,3,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6572348282, 41.9887040216]}","{'type': 'Point', 'coordinates': [-87.6603894557, 41.958055933]}",2019-09-19
4589403,2019-09-19 16:45:00,2019-09-19T17:15:00.000,1602,3.343949,24,8,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6647458359, 41.8924931672]}","{'type': 'Point', 'coordinates': [-87.6129454143, 41.8919715078]}",2019-09-19
4698339,2019-09-19 23:30:00,2019-09-19T23:30:00.000,402,1.731637,71,44,2.5,0,2.55,True,2,"{'type': 'Point', 'coordinates': [-87.6563059862, 41.7442051463]}","{'type': 'Point', 'coordinates': [-87.6159695226, 41.7402057565]}",2019-09-19
