,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_community_area,dropoff_community_area,fare,tip,additional_charges,shared_trip_authorized,trips_pooled,pickup_centroid_location,dropoff_centroid_location,date
3195370,2019-07-13 23:00:00,2019-07-13T23:15:00.000,494,1.937337,3,6,10,0,2.85,False,1,"{'type': 'Point', 'coordinates': [-87.6453787624, 41.962178629]}","{'type': 'Point', 'coordinates': [-87.6542980837, 41.9462945357]}",2019-07-13
2911166,2019-07-13 05:15:00,2019-07-13T05:15:00.000,361,2.44283724176,62,65,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7242081939, 41.7929819032]}","{'type': 'Point', 'coordinates': [-87.7269298425, 41.7697780588]}",2019-07-13
3035683,2019-07-13 15:45:00,2019-07-13T16:15:00.000,1961,7.221537,23,8,17.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7339509975, 41.9116665881]}","{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",2019-07-13
3017986,2019-07-13 14:45:00,2019-07-13T15:00:00.000,1008,6.530994,38,32,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6178596758, 41.8129489392]}","{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",2019-07-13
3037173,2019-07-13 15:45:00,2019-07-13T15:45:00.000,246,0.33930021216,8,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}","{'type': 'Point', 'coordinates': [-87.6197106717, 41.8950334495]}",2019-07-13
3125206,2019-07-13 19:45:00,2019-07-13T20:15:00.000,1612,10.092482,8,2,17.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}","{'type': 'Point', 'coordinates': [-87.6950125892, 42.001571027]}",2019-07-13
2903891,2019-07-13 03:15:00,2019-07-13T03:30:00.000,794,5.48348914304,43,44,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.5727819867, 41.7615779081]}","{'type': 'Point', 'coordinates': [-87.6159695226, 41.7402057565]}",2019-07-13
2985732,2019-07-13 12:45:00,2019-07-13T13:00:00.000,1177,2.896564,28,24,10,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}","{'type': 'Point', 'coordinates': [-87.6753116216, 41.906025969]}",2019-07-13
3165970,2019-07-13 21:45:00,2019-07-13T22:00:00.000,653,1.056429232,8,8,7.5,0,7.85,False,1,"{'type': 'Point', 'coordinates': [-87.6129454143, 41.8919715078]}","{'type': 'Point', 'coordinates': [-87.6207628651, 41.8983317935]}",2019-07-13
3175187,2019-07-13 22:15:00,2019-07-13T22:30:00.000,1081,3.03443761168,28,24,20,3,2.85,False,1,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}","{'type': 'Point', 'coordinates': [-87.6836429218, 41.9119723006]}",2019-07-13
2868045,2019-07-13 00:15:00,2019-07-13T00:15:00.000,530,2.10726560336,24,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6536139825, 41.8983058696]}","{'type': 'Point', 'coordinates': [-87.6321092196, 41.9002656868]}",2019-07-13
2887770,2019-07-13 01:30:00,2019-07-13T01:45:00.000,468,1.9326440656,24,22,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6649539167, 41.8997373884]}","{'type': 'Point', 'coordinates': [-87.6750951155, 41.9160052737]}",2019-07-13
3088659,2019-07-13 18:15:00,2019-07-13T18:45:00.000,1088,3.15748054576,8,28,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}","{'type': 'Point', 'coordinates': [-87.6540926517, 41.8716894745]}",2019-07-13
3077677,2019-07-13 17:45:00,2019-07-13T18:00:00.000,777,3.351114,8,24,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.6753116216, 41.906025969]}",2019-07-13
3112548,2019-07-13 19:15:00,2019-07-13T19:30:00.000,1143,5.249425,44,51,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6011081642, 41.740997711]}","{'type': 'Point', 'coordinates': [-87.572162863, 41.6834041303]}",2019-07-13
3196453,2019-07-13 23:15:00,2019-07-13T23:30:00.000,749,2.299456,8,28,7.5,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6499072264, 41.9049353016]}","{'type': 'Point', 'coordinates': [-87.6429586652, 41.8679024175]}",2019-07-13
2907238,2019-07-13 04:00:00,2019-07-13T04:15:00.000,728,3.01890188768,24,22,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6753116216, 41.906025969]}","{'type': 'Point', 'coordinates': [-87.7212485554, 41.919181737]}",2019-07-13
3120783,2019-07-13 19:30:00,2019-07-13T19:45:00.000,698,2.303895,24,8,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6750627566, 41.9123643542]}","{'type': 'Point', 'coordinates': [-87.6357600901, 41.9074919303]}",2019-07-13
2939203,2019-07-13 09:45:00,2019-07-13T10:00:00.000,887,3.81768,16,22,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7383939059, 41.9587978628]}","{'type': 'Point', 'coordinates': [-87.7103591445, 41.9210196071]}",2019-07-13
3192068,2019-07-13 23:00:00,2019-07-13T23:15:00.000,1144,3.184849,8,32,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6499072264, 41.9049353016]}","{'type': 'Point', 'coordinates': [-87.6219716519, 41.8774061234]}",2019-07-13
2903030,2019-07-13 03:15:00,2019-07-13T03:30:00.000,480,3.081305,8,22,5,0,0.72,True,1,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}","{'type': 'Point', 'coordinates': [-87.671445766, 41.9192250505]}",2019-07-13
2916353,2019-07-13 06:45:00,2019-07-13T07:15:00.000,1818,16.06766718976,3,76,22.5,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6603894557, 41.958055933]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-07-13
2874999,2019-07-13 00:30:00,2019-07-13T01:00:00.000,1421,6.36094683456,6,8,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6542980837, 41.9462945357]}","{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}",2019-07-13
3167662,2019-07-13 22:00:00,2019-07-13T22:15:00.000,873,2.461204,5,6,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6759539319, 41.9414224785]}","{'type': 'Point', 'coordinates': [-87.6542980837, 41.9462945357]}",2019-07-13
3065808,2019-07-13 17:15:00,2019-07-13T18:00:00.000,2215,10.284218,77,21,20,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6537935286, 41.9854724225]}","{'type': 'Point', 'coordinates': [-87.7220523299, 41.9337850524]}",2019-07-13
3139283,2019-07-13 20:30:00,2019-07-13T20:45:00.000,482,1.538716,8,7,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.6317173661, 41.9146162864]}",2019-07-13
3156078,2019-07-13 21:15:00,2019-07-13T21:30:00.000,1358,12.396977,61,64,17.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6516929533, 41.8162234797]}","{'type': 'Point', 'coordinates': [-87.7716332109, 41.7815318023]}",2019-07-13
2959321,2019-07-13 11:15:00,2019-07-13T11:30:00.000,1078,3.617537,22,6,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6922563262, 41.9157411934]}","{'type': 'Point', 'coordinates': [-87.6568039088, 41.9491397709]}",2019-07-13
3166528,2019-07-13 21:45:00,2019-07-13T22:00:00.000,457,1.57389,32,8,5,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}","{'type': 'Point', 'coordinates': [-87.6266589003, 41.9075200747]}",2019-07-13
2974227,2019-07-13 12:15:00,2019-07-13T12:30:00.000,391,1.634632,41,39,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6012851221, 41.7904693995]}","{'type': 'Point', 'coordinates': [-87.5874792581, 41.8059116993]}",2019-07-13
2973074,2019-07-13 12:00:00,2019-07-13T12:15:00.000,323,0.32719,3,3,2.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6603894557, 41.958055933]}","{'type': 'Point', 'coordinates': [-87.6603894557, 41.958055933]}",2019-07-13
3154575,2019-07-13 21:15:00,2019-07-13T21:15:00.000,298,1.276552,4,5,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6788459662, 41.9725625375]}","{'type': 'Point', 'coordinates': [-87.676373281, 41.9578433752]}",2019-07-13
2928955,2019-07-13 08:45:00,2019-07-13T09:15:00.000,1633,8.504582,56,23,17.5,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.7509342894, 41.785998518]}","{'type': 'Point', 'coordinates': [-87.7338570193, 41.9061678698]}",2019-07-13
3109231,2019-07-13 19:00:00,2019-07-13T19:30:00.000,1448,2.38504434848,32,8,10,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6314065252, 41.8710158803]}","{'type': 'Point', 'coordinates': [-87.6129454143, 41.8919715078]}",2019-07-13
3113187,2019-07-13 19:15:00,2019-07-13T19:30:00.000,798,2.121196,32,8,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6219716519, 41.8774061234]}","{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",2019-07-13
3076050,2019-07-13 17:45:00,2019-07-13T18:00:00.000,1316,7.08615443088,32,21,12.5,0,0,True,2,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}","{'type': 'Point', 'coordinates': [-87.693325868, 41.9354389148]}",2019-07-13
3178638,2019-07-13 22:30:00,2019-07-13T22:45:00.000,999,3.23391630784,32,28,10,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}","{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}",2019-07-13
3198260,2019-07-13 23:15:00,2019-07-13T23:15:00.000,376,0.535626,32,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}","{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",2019-07-13
3148898,2019-07-13 21:00:00,2019-07-13T21:30:00.000,1398,4.252697,6,4,12.5,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6517705068, 41.9426918444]}","{'type': 'Point', 'coordinates': [-87.681993542, 41.9833308063]}",2019-07-13
3084280,2019-07-13 18:00:00,2019-07-13T18:15:00.000,1089,1.89162975424,8,32,7.5,5,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}","{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",2019-07-13
2903636,2019-07-13 03:15:00,2019-07-13T03:30:00.000,897,6.539635,6,32,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6517705068, 41.9426918444]}","{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}",2019-07-13
3197412,2019-07-13 23:15:00,2019-07-13T23:45:00.000,1764,11.180894,20,1,20,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7347397536, 41.9243470769]}","{'type': 'Point', 'coordinates': [-87.6701668569, 42.0096228806]}",2019-07-13
2997458,2019-07-13 13:30:00,2019-07-13T14:00:00.000,1747,5.55459,7,28,15,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6358909539, 41.9292629902]}","{'type': 'Point', 'coordinates': [-87.6429586652, 41.8679024175]}",2019-07-13
3079982,2019-07-13 17:45:00,2019-07-13T18:00:00.000,674,1.94445121584,24,24,7.5,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6810252307, 41.9067713317]}","{'type': 'Point', 'coordinates': [-87.6525344838, 41.8926581076]}",2019-07-13
2910988,2019-07-13 05:15:00,2019-07-13T05:30:00.000,1204,17.01097,24,76,20,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}","{'type': 'Point', 'coordinates': [-87.913624596, 41.9802643146]}",2019-07-13
3194638,2019-07-13 23:00:00,2019-07-13T23:00:00.000,499,1.571919,7,22,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6513108767, 41.9290469366]}","{'type': 'Point', 'coordinates': [-87.671445766, 41.9192250505]}",2019-07-13
3062456,2019-07-13 17:00:00,2019-07-13T17:15:00.000,441,1.189564,8,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}","{'type': 'Point', 'coordinates': [-87.6321092196, 41.9002656868]}",2019-07-13
2940700,2019-07-13 09:45:00,2019-07-13T10:00:00.000,1274,10.08019916016,28,41,17.5,0,3.55,False,1,"{'type': 'Point', 'coordinates': [-87.6886749004, 41.8713514005]}","{'type': 'Point', 'coordinates': [-87.5831437169, 41.7905062613]}",2019-07-13
3049808,2019-07-13 16:30:00,2019-07-13T16:30:00.000,561,2.564159,24,24,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6647458359, 41.8924931672]}","{'type': 'Point', 'coordinates': [-87.6897112748, 41.91213208]}",2019-07-13
3178265,2019-07-13 22:30:00,2019-07-13T22:45:00.000,364,0.740563,8,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",2019-07-13
3103640,2019-07-13 18:45:00,2019-07-13T18:45:00.000,551,0.58352179344,8,8,7.5,0,0,True,2,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",2019-07-13
3195212,2019-07-13 23:00:00,2019-07-13T23:00:00.000,469,1.43115089488,8,7,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.6317173661, 41.9146162864]}",2019-07-13
2871832,2019-07-13 00:30:00,2019-07-13T00:45:00.000,1008,7.75605484976,28,14,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}","{'type': 'Point', 'coordinates': [-87.7027334697, 41.9645069548]}",2019-07-13
2949487,2019-07-13 10:30:00,2019-07-13T10:45:00.000,1099,5.92967513632,4,11,10,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6875155152, 41.9751709433]}","{'type': 'Point', 'coordinates': [-87.771166703, 41.9788295262]}",2019-07-13
3103092,2019-07-13 18:45:00,2019-07-13T19:00:00.000,1020,3.751155,24,7,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6753116216, 41.906025969]}","{'type': 'Point', 'coordinates': [-87.6462934762, 41.9290776551]}",2019-07-13
2983735,2019-07-13 12:45:00,2019-07-13T13:15:00.000,1126,2.697999,32,8,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6314065252, 41.8710158803]}","{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",2019-07-13
2914085,2019-07-13 06:15:00,2019-07-13T06:15:00.000,192,0.7115361592,44,69,5,0,0,True,1,"{'type': 'Point', 'coordinates': [-87.6159695226, 41.7402057565]}","{'type': 'Point', 'coordinates': [-87.6161341112, 41.7632467988]}",2019-07-13
2947539,2019-07-13 10:15:00,2019-07-13T10:30:00.000,724,2.78213745392,6,21,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6666114405, 41.957530922]}","{'type': 'Point', 'coordinates': [-87.693325868, 41.9354389148]}",2019-07-13
2958606,2019-07-13 11:15:00,2019-07-13T11:30:00.000,592,2.140583,8,7,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}","{'type': 'Point', 'coordinates': [-87.6317173661, 41.9146162864]}",2019-07-13
2966344,2019-07-13 11:45:00,2019-07-13T11:45:00.000,679,2.130647,8,32,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}","{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}",2019-07-13
2888001,2019-07-13 01:30:00,2019-07-13T01:45:00.000,751,4.448156,7,6,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6341560931, 41.922082541]}","{'type': 'Point', 'coordinates': [-87.6615450961, 41.9452823311]}",2019-07-13
2905431,2019-07-13 03:30:00,2019-07-13T03:45:00.000,908,5.001481,22,3,10,5,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6991553432, 41.9227606205]}","{'type': 'Point', 'coordinates': [-87.6558787862, 41.96581197]}",2019-07-13
2877233,2019-07-13 00:45:00,2019-07-13T00:45:00.000,427,1.119091,6,6,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6542980837, 41.9462945357]}","{'type': 'Point', 'coordinates': [-87.6515625922, 41.9363101308]}",2019-07-13
3157804,2019-07-13 21:30:00,2019-07-13T21:45:00.000,1247,3.67015943776,6,7,7.5,0,0,True,2,"{'type': 'Point', 'coordinates': [-87.6434709559, 41.9432371225]}","{'type': 'Point', 'coordinates': [-87.6411836567, 41.9164733164]}",2019-07-13
3036207,2019-07-13 15:45:00,2019-07-13T16:00:00.000,382,1.279286,4,3,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6840183712, 41.9668340674]}","{'type': 'Point', 'coordinates': [-87.6711095263, 41.9724370811]}",2019-07-13
3062712,2019-07-13 17:00:00,2019-07-13T17:15:00.000,1367,3.20470914672,6,22,15,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6616429039, 41.9490605256]}","{'type': 'Point', 'coordinates': [-87.689951469, 41.9216471318]}",2019-07-13
3032303,2019-07-13 15:30:00,2019-07-13T15:45:00.000,930,3.64840942416,22,28,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6945323419, 41.9208017043]}","{'type': 'Point', 'coordinates': [-87.6716536214, 41.8786674201]}",2019-07-13
3109603,2019-07-13 19:00:00,2019-07-13T19:15:00.000,1020,3.359065,6,24,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6616429039, 41.9490605256]}","{'type': 'Point', 'coordinates': [-87.6836429218, 41.9119723006]}",2019-07-13
3173712,2019-07-13 22:15:00,2019-07-13T22:30:00.000,926,4.171341,6,24,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6470785093, 41.942577185]}","{'type': 'Point', 'coordinates': [-87.6649539167, 41.8997373884]}",2019-07-13
3069479,2019-07-13 17:15:00,2019-07-13T17:45:00.000,1437,12.608048,31,49,10,0,2.55,True,2,"{'type': 'Point', 'coordinates': [-87.6547394924, 41.8552500875]}","{'type': 'Point', 'coordinates': [-87.6284185393, 41.7107380118]}",2019-07-13
2977160,2019-07-13 12:15:00,2019-07-13T12:30:00.000,900,3.091535,8,32,7.5,1,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6129454143, 41.8919715078]}","{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",2019-07-13
3091085,2019-07-13 18:15:00,2019-07-13T18:45:00.000,1907,5.03916743664,7,32,12.5,0,0,True,2,"{'type': 'Point', 'coordinates': [-87.6640782395, 41.9218774613]}","{'type': 'Point', 'coordinates': [-87.6219716519, 41.8774061234]}",2019-07-13
3016876,2019-07-13 14:45:00,2019-07-13T15:00:00.000,1270,4.420807,24,6,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6750627566, 41.9123643542]}","{'type': 'Point', 'coordinates': [-87.6434709559, 41.9432371225]}",2019-07-13
3035963,2019-07-13 15:45:00,2019-07-13T16:00:00.000,726,2.299901,8,8,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}","{'type': 'Point', 'coordinates': [-87.6499072264, 41.9049353016]}",2019-07-13
2907270,2019-07-13 04:00:00,2019-07-13T04:15:00.000,972,10.951405,16,76,15,5,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.7012131039, 41.9557717866]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-07-13
3025781,2019-07-13 15:15:00,2019-07-13T15:45:00.000,1683,2.668069,33,8,7.5,0,2.55,True,2,"{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}","{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}",2019-07-13
2928304,2019-07-13 08:45:00,2019-07-13T09:00:00.000,349,0.986978,32,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}","{'type': 'Point', 'coordinates': [-87.6207628651, 41.8983317935]}",2019-07-13
3035918,2019-07-13 15:45:00,2019-07-13T16:00:00.000,1045,3.278366,28,8,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.657005027, 41.8790669938]}","{'type': 'Point', 'coordinates': [-87.6266589003, 41.9075200747]}",2019-07-13
2911821,2019-07-13 05:30:00,2019-07-13T05:45:00.000,1043,6.930822,32,58,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}","{'type': 'Point', 'coordinates': [-87.6990971733, 41.8081895757]}",2019-07-13
3047317,2019-07-13 16:15:00,2019-07-13T16:30:00.000,1000,3.108295,6,8,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6564115308, 41.9362371791]}","{'type': 'Point', 'coordinates': [-87.6357600901, 41.9074919303]}",2019-07-13
2909338,2019-07-13 04:30:00,2019-07-13T04:45:00.000,972,4.0423953848,5,22,7.5,2,0,True,2,"{'type': 'Point', 'coordinates': [-87.6838349425, 41.9477915865]}","{'type': 'Point', 'coordinates': [-87.6991553432, 41.9227606205]}",2019-07-13
3078490,2019-07-13 17:45:00,2019-07-13T18:15:00.000,2042,5.94458943136,6,28,27.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6566440918, 41.9425851797]}","{'type': 'Point', 'coordinates': [-87.6716536214, 41.8786674201]}",2019-07-13
3199061,2019-07-13 23:15:00,2019-07-13T23:30:00.000,372,1.26087935984,22,22,7.5,0,0,True,1,"{'type': 'Point', 'coordinates': [-87.6991553432, 41.9227606205]}","{'type': 'Point', 'coordinates': [-87.6991553432, 41.9227606205]}",2019-07-13
3092134,2019-07-13 18:15:00,2019-07-13T18:15:00.000,605,2.08240844496,28,28,12.5,0,2.85,False,1,"{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}","{'type': 'Point', 'coordinates': [-87.6716536214, 41.8786674201]}",2019-07-13
3080205,2019-07-13 17:45:00,2019-07-13T18:00:00.000,648,2.929869,28,24,7.5,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6429586652, 41.8679024175]}","{'type': 'Point', 'coordinates': [-87.674506788, 41.8923550478]}",2019-07-13
2907791,2019-07-13 04:15:00,2019-07-13T04:15:00.000,451,3.16261,8,28,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}","{'type': 'Point', 'coordinates': [-87.6716536214, 41.8786674201]}",2019-07-13
2920532,2019-07-13 07:30:00,2019-07-13T07:30:00.000,531,5.025247,8,35,7.5,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.6251541272, 41.8349623252]}",2019-07-13
3173872,2019-07-13 22:15:00,2019-07-13T22:30:00.000,939,4.706017,5,77,10,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6759539319, 41.9414224785]}","{'type': 'Point', 'coordinates': [-87.6574177422, 41.9934409461]}",2019-07-13
